checkpoint,checkpoint_kind,checkpoint_epoch,image_id,true_class,true_label,hard_competitor,hard_competitor_label,clean_loss,clean_true_prob,clean_competitor_prob,clean_margin,clean_prediction,correct_clean,clean_grad_norm,null_cosine,null_partner_image_id,null_partner_same_class
experiment_0a_best,file,16,5465,94,93,159,158,0.037442993,0.96324933,0.011816258,0.95143307,94,True,5.8222172,0.0076513306,4167,False
experiment_0a_best,file,16,6768,116,115,130,129,0.22854903,0.79568726,0.17895992,0.61672734,116,True,40.699777,0.15674545,5465,False
experiment_0a_best,file,16,984,18,17,168,167,0.0040671262,0.99594116,0.00055205298,0.99538911,18,True,0.772603,-0.069700869,6768,False
experiment_0a_best,file,16,10060,171,170,122,121,0.35572675,0.70066404,0.038776666,0.66188738,171,True,53.860443,-0.030914139,984,False
experiment_0a_best,file,16,8280,141,140,146,145,0.62356591,0.53602958,0.23853025,0.29749933,141,True,63.943496,0.068878489,10060,False
experiment_0a_best,file,16,7704,132,131,119,118,6.1579776,0.0021165297,0.84439766,-0.84228113,119,False,220.26214,-0.0060635187,8280,False
experiment_0a_best,file,16,2932,51,50,50,49,0.94172436,0.38995484,0.57807791,-0.18812308,50,False,137.07413,0.09975279,7704,False
experiment_0a_best,file,16,9308,159,158,114,113,0.019855667,0.98034018,0.0077133332,0.97262685,159,True,3.5715921,0.065024037,2932,False
experiment_0a_best,file,16,3289,57,56,165,164,0.50484884,0.60359681,0.059932578,0.54366423,57,True,58.127541,0.00056554928,9308,False
experiment_0a_best,file,16,3205,56,55,76,75,0.0027803832,0.9972235,0.00035399999,0.9968695,56,True,0.51073329,0.19239064,3289,False
experiment_0a_best,file,16,9290,158,157,137,136,0.051795237,0.94952327,0.0089884307,0.94053484,158,True,8.3943424,-0.092877614,3205,False
experiment_0a_best,file,16,9869,168,167,162,161,0.24420618,0.78332609,0.2026031,0.58072299,168,True,39.986801,-0.012823906,9290,False
experiment_0a_best,file,16,4485,77,76,38,37,0.0042047193,0.99580413,0.0023287244,0.99347541,77,True,0.65898547,-0.039296695,9869,False
experiment_0a_best,file,16,8564,146,145,147,146,0.27331921,0.76084989,0.19044344,0.57040645,146,True,35.993299,0.021034718,4485,False
experiment_0a_best,file,16,8881,152,151,172,171,0.033277776,0.96726984,0.023882605,0.94338723,152,True,7.0004813,0.086890966,8564,False
experiment_0a_best,file,16,1058,20,19,170,169,0.33192366,0.71754211,0.079128258,0.63841385,20,True,51.809438,0.14708936,8881,False
experiment_0a_best,file,16,929,17,16,34,33,0.5467422,0.57883245,0.034661949,0.5441705,17,True,56.112648,0.099710752,1058,False
experiment_0a_best,file,16,10633,181,180,18,17,2.9300368,0.053395078,0.51991117,-0.46651609,18,False,177.98704,0.065390298,929,False
experiment_0a_best,file,16,6757,116,115,119,118,0.78546751,0.45590651,0.31602937,0.13987714,116,True,104.71891,0.021179743,10633,False
experiment_0a_best,file,16,3123,54,53,14,13,0.029887993,0.97055423,0.020879282,0.94967495,54,True,5.8960327,0.13410025,6757,False
experiment_0a_best,file,16,6283,108,107,106,105,0.037108213,0.96357185,0.0071895546,0.95638229,108,True,8.4176311,0.12910325,3123,False
experiment_0a_best,file,16,3114,54,53,14,13,0.0027523276,0.99725145,0.0022199629,0.99503149,54,True,0.51064541,0.051276365,6283,False
experiment_0a_best,file,16,11057,188,187,187,186,0.0035418654,0.99646437,0.001747528,0.99471684,188,True,0.76940806,-0.12175039,3114,False
experiment_0a_best,file,16,1103,20,19,200,199,0.034128614,0.96644717,0.028279396,0.93816778,20,True,5.7724115,0.02857087,11057,False
experiment_0a_best,file,16,9607,164,163,159,158,0.0024034681,0.99759942,0.0013835463,0.99621588,164,True,0.41254455,0.1161925,1103,False
experiment_0a_best,file,16,1186,22,21,105,104,0.17376471,0.84049463,0.026760992,0.81373364,22,True,27.92595,-0.035218799,9607,False
experiment_0a_best,file,16,7585,130,129,119,118,4.1583028,0.015634069,0.373806,-0.35817193,119,False,151.12978,-0.16314196,1186,False
experiment_0a_best,file,16,1286,23,22,108,107,0.7966398,0.45084134,0.073472053,0.37736928,23,True,77.800218,0.004016443,7585,False
experiment_0a_best,file,16,4426,76,75,79,78,1.06274,0.34550783,0.22467478,0.12083305,76,True,102.67688,-0.016026898,1286,False
experiment_0a_best,file,16,3621,63,62,60,59,0.25768277,0.77284038,0.046390004,0.72645038,63,True,47.524231,-0.037777354,4426,False
experiment_0a_best,file,16,3866,67,66,35,34,0.0072503071,0.99277592,0.0035184056,0.98925751,67,True,1.3368646,-0.13368559,3621,False
experiment_0a_best,file,16,9639,164,163,179,178,3.7932987,0.022521188,0.19730046,-0.17477928,179,False,127.87278,-0.026557098,3866,False
experiment_0a_best,file,16,8083,138,137,111,110,0.045831855,0.95520258,0.024677403,0.93052518,138,True,7.3497617,0.10889966,9639,False
experiment_0a_best,file,16,1436,26,25,108,107,2.6080265,0.073679812,0.32309219,-0.24941238,108,False,176.15451,-0.061399894,8083,False
experiment_0a_best,file,16,5050,87,86,134,133,0.75921983,0.46803144,0.035100874,0.43293056,87,True,69.153214,-0.013714663,1436,False
experiment_0a_best,file,16,6935,119,118,118,117,2.9195905,0.053955786,0.22276036,-0.16880458,118,False,157.32843,0.034754089,5050,False
experiment_0a_best,file,16,11423,194,193,126,125,0.0013769917,0.99862397,0.00018636139,0.99843761,194,True,0.30058029,-0.23653766,6935,False
experiment_0a_best,file,16,11347,193,192,195,194,0.061331324,0.94051158,0.049474206,0.89103738,193,True,11.786788,0.0046575498,11423,False
experiment_0a_best,file,16,10212,174,173,173,172,0.30999458,0.73345095,0.055218335,0.67823261,174,True,45.632711,0.00072639276,11347,False
experiment_0a_best,file,16,6587,113,112,115,114,0.021820001,0.97841632,0.01400182,0.9644145,113,True,4.2503132,0.083113464,10212,False
experiment_0a_best,file,16,6137,105,104,22,21,0.10233324,0.90272868,0.081183575,0.8215451,105,True,26.964115,0.041422424,6587,False
experiment_0a_best,file,16,11074,189,188,36,35,0.00092582748,0.99907458,0.00027970024,0.99879488,189,True,0.1282414,-0.010670372,6137,False
experiment_0a_best,file,16,7561,129,128,131,130,0.06334506,0.93861955,0.024065202,0.91455435,129,True,15.207948,0.1438197,11074,False
experiment_0a_best,file,16,5796,99,98,37,36,0.073313147,0.92930979,0.03485677,0.89445302,99,True,10.626208,0.2665225,7561,False
experiment_0a_best,file,16,2455,43,42,102,101,1.9289562,0.14529981,0.27977881,-0.134479,102,False,168.76585,-0.17243348,5796,False
experiment_0a_best,file,16,10437,178,177,193,192,0.10875893,0.89694661,0.016352231,0.88059438,178,True,25.37578,-0.075973925,2455,False
experiment_0a_best,file,16,5857,100,99,23,22,0.037720952,0.96298164,0.014238638,0.948743,100,True,5.9977719,-0.0013108241,10437,False
experiment_0a_best,file,16,3092,54,53,14,13,0.65999776,0.5168525,0.4807601,0.036092401,54,True,93.191027,-0.0041793182,5857,False
experiment_0a_best,file,16,275,5,4,89,88,5.6591616,0.0034854391,0.62014198,-0.61665654,89,False,199.19431,0.055559334,3092,False
experiment_0a_best,file,16,823,15,14,14,13,0.0031390938,0.99686581,0.00070811028,0.9961577,15,True,0.4554178,-0.096008388,275,False
experiment_0a_best,file,16,10795,184,183,181,180,0.18240941,0.83326012,0.025442675,0.80781744,184,True,31.079777,0.036600069,823,False
experiment_0a_best,file,16,7766,133,132,118,117,1.4644458,0.23120607,0.39352179,-0.16231571,118,False,160.39031,0.0053635514,10795,False
experiment_0a_best,file,16,744,14,13,54,53,0.78969187,0.45398468,0.23805103,0.21593365,14,True,87.755567,-0.016820244,7766,False
experiment_0a_best,file,16,11685,199,198,195,194,0.045801111,0.9552319,0.033162542,0.92206936,199,True,11.380981,-0.083939264,744,False
experiment_0a_best,file,16,10734,183,182,184,183,0.012962248,0.9871214,0.0043144538,0.98280695,183,True,2.3742791,0.058932225,11685,False
experiment_0a_best,file,16,3690,64,63,62,61,0.0074547916,0.9925729,0.0037071949,0.98886571,64,True,1.2067889,0.0073218962,10734,False
experiment_0a_best,file,16,9269,158,157,21,20,0.0088407053,0.99119824,0.0021529475,0.98904529,158,True,1.3024565,0.030291614,3690,False
experiment_0a_best,file,16,5852,100,99,53,52,0.026336094,0.97400767,0.017384812,0.95662285,100,True,5.7546922,0.028055101,9269,False
experiment_0a_best,file,16,2966,52,51,50,49,0.016299792,0.98383236,0.0028908842,0.98094148,52,True,2.7160914,-0.027415715,5852,False
experiment_0a_best,file,16,2953,52,51,34,33,0.0012487718,0.998752,0.00031423633,0.99843776,52,True,0.18656549,0.32773634,2966,True
experiment_0a_best,file,16,6638,114,113,135,134,0.045944806,0.9550947,0.013241668,0.94185303,114,True,8.4860094,0.050474183,2953,False
experiment_0a_best,file,16,8966,153,152,200,199,0.36139107,0.69670647,0.097109467,0.59959701,153,True,47.780899,-0.10316905,6638,False
experiment_0a_best,file,16,5646,97,96,1,0,0.75493318,0.47004205,0.44172779,0.028314263,97,True,109.58406,0.027852355,8966,False
experiment_0a_best,file,16,2734,48,47,185,184,0.0025025262,0.9975006,0.00084711361,0.99665348,48,True,0.37413903,0.023644909,5646,False
experiment_0a_best,file,16,3949,68,67,69,68,0.14057977,0.86885434,0.042076398,0.82677795,68,True,18.940377,0.076587792,2734,False
experiment_0a_best,file,16,8324,142,141,30,29,4.1420884,0.01588963,0.83401656,-0.81812693,30,False,229.30951,0.093868663,3949,False
experiment_0a_best,file,16,8209,140,139,139,138,0.00060802093,0.99939215,0.00034495915,0.99904719,140,True,0.078526629,-0.012885085,8324,False
experiment_0a_best,file,16,11708,199,198,11,10,2.4660137,0.084922716,0.11694989,-0.032027178,11,False,152.94676,0.14469988,8209,False
experiment_0a_best,file,16,515,10,9,109,108,0.006040887,0.99397731,0.0015370823,0.99244023,10,True,0.69699067,0.025081385,11708,False
experiment_0a_best,file,16,3542,61,60,64,63,0.57034504,0.56533033,0.081657626,0.4836727,61,True,60.49005,0.021437497,515,False
experiment_0a_best,file,16,11652,198,197,121,120,0.0066702333,0.99335194,0.0023715161,0.99098042,198,True,1.279426,-0.0013385281,3542,False
experiment_0a_best,file,16,4289,74,73,72,71,7.1698799,0.00076941523,0.47380155,-0.47303214,72,False,219.71571,0.10647705,11652,False
experiment_0a_best,file,16,4332,75,74,168,167,0.058533553,0.94314659,0.014536088,0.9286105,75,True,10.862747,0.14018569,4289,False
experiment_0a_best,file,16,4183,72,71,30,29,0.085742243,0.91783077,0.029281847,0.88854892,72,True,15.721895,0.10154879,4332,False
experiment_0a_best,file,16,5357,92,91,105,104,2.7353961,0.064868309,0.93086624,-0.86599793,105,False,222.06139,0.037013962,4183,False
experiment_0a_best,file,16,10491,179,178,152,151,0.015979208,0.98414779,0.0064826608,0.97766513,179,True,4.3155383,-0.024751158,5357,False
experiment_0a_best,file,16,1357,25,24,23,22,0.48560137,0.61532706,0.12895675,0.48637031,25,True,91.605785,-0.020896106,10491,False
experiment_0a_best,file,16,9675,165,164,156,155,0.24975516,0.77899146,0.10714308,0.67184838,165,True,35.759427,-0.11450911,1357,False
experiment_0a_best,file,16,570,11,10,9,8,3.4654856,0.031257827,0.94367623,-0.91241841,9,False,218.37112,0.11008089,9675,False
experiment_0a_best,file,16,862,16,15,14,13,0.0076527279,0.99237651,0.004738268,0.98763824,16,True,1.1278822,-0.00083951075,570,False
experiment_0a_best,file,16,8466,145,144,146,145,0.10606102,0.89936978,0.033620905,0.86574887,145,True,14.951191,-0.039205163,862,False
experiment_0a_best,file,16,2787,49,48,11,10,0.42348415,0.65476155,0.15941285,0.49534871,49,True,53.286211,0.16893949,8466,False
experiment_0a_best,file,16,2661,47,46,180,179,0.026292551,0.9740501,0.014031752,0.96001835,47,True,4.8885372,0.010903273,2787,False
experiment_0a_best,file,16,10932,186,185,103,102,5.8890324,0.0027696555,0.56551325,-0.5627436,103,False,240.59535,0.025070096,2661,False
experiment_0a_best,file,16,7598,130,129,133,132,0.63254529,0.5312379,0.34416798,0.18706992,130,True,98.520905,0.13128478,10932,False
experiment_0a_best,file,16,5609,96,95,12,11,0.043058261,0.95785558,0.0076150317,0.95024055,96,True,6.8072334,0.068810092,7598,False
experiment_0a_best,file,16,7001,120,119,34,33,0.006207827,0.99381143,0.0017599917,0.99205144,120,True,0.8713475,-0.016712967,5609,False
experiment_0a_best,file,16,7653,131,130,150,149,0.013149097,0.98693699,0.004388344,0.98254864,131,True,2.11969,0.070618925,7001,False
experiment_0a_best,file,16,9715,166,165,165,164,0.012554189,0.98752427,0.0020396623,0.98548461,166,True,2.0218964,-0.12357368,7653,False
experiment_0a_best,file,16,7616,130,129,115,114,3.0327148,0.048184637,0.13881236,-0.090627726,115,False,138.48515,0.032998326,9715,False
experiment_0a_best,file,16,1905,34,33,52,51,0.0013962769,0.99860471,0.00079347339,0.99781124,34,True,0.17503859,-0.063183523,7616,False
experiment_0a_best,file,16,5621,96,95,97,96,0.018731255,0.98144311,0.0072202659,0.97422284,96,True,3.2352409,-0.056312782,1905,False
0b_baseline_best,file,13,3891,67,66,68,67,0.44572428,0.6403603,0.27197215,0.36838815,67,True,59.299755,,-1,False
0b_baseline_best,file,13,5405,93,92,19,18,0.0070870919,0.99293798,0.0045243283,0.98841365,93,True,1.0475842,-0.061956121,3891,False
0b_baseline_best,file,13,920,17,16,139,138,0.43376473,0.64806473,0.10512801,0.54293673,17,True,69.251521,0.05155062,5405,False
0b_baseline_best,file,13,5043,87,86,134,133,0.010799415,0.98925871,0.0015212664,0.98773744,87,True,1.210031,0.090893311,920,False
0b_baseline_best,file,13,11743,200,199,168,167,0.071797825,0.93071902,0.057619225,0.87309979,200,True,13.239745,0.033944654,5043,False
0b_baseline_best,file,13,3563,62,61,65,64,2.3665788,0.093801089,0.62396002,-0.53015893,65,False,143.27936,0.012250571,11743,False
0b_baseline_best,file,13,956,18,17,22,21,0.059910346,0.94184899,0.017355051,0.92449394,18,True,10.480435,-0.01946472,3563,False
0b_baseline_best,file,13,11179,190,189,192,191,0.68029559,0.50646728,0.39730215,0.10916513,190,True,103.20145,0.24392127,956,False
0b_baseline_best,file,13,4184,72,71,92,91,0.00058681431,0.99941337,0.00018219136,0.99923118,72,True,0.096500696,-0.060174988,11179,False
0b_baseline_best,file,13,881,16,15,172,171,0.0018049869,0.99819666,0.0002481718,0.99794849,16,True,0.2628851,-0.068570797,4184,False
0b_baseline_best,file,13,2199,39,38,102,101,0.028470369,0.9719311,0.0067430618,0.96518804,39,True,4.2012825,0.0098446371,881,False
0b_baseline_best,file,13,4531,78,77,112,111,0.12089437,0.88612753,0.070592143,0.81553539,78,True,20.928209,-0.065100797,2199,False
0b_baseline_best,file,13,782,15,14,164,163,0.0029167274,0.99708754,0.0005272316,0.99656031,15,True,0.36586079,0.040640116,4531,False
0b_baseline_best,file,13,3068,53,52,144,143,0.27517849,0.75943655,0.094350629,0.66508592,53,True,32.62895,-0.035483255,782,False
0b_baseline_best,file,13,1464,27,26,128,127,7.5822229,0.00050942763,0.67868972,-0.67818029,128,False,179.9082,0.084487927,3068,False
0b_baseline_best,file,13,11718,199,198,119,118,7.6013556,0.00049977365,0.30832022,-0.30782045,119,False,170.21149,0.033894132,1464,False
0b_baseline_best,file,13,736,14,13,74,73,1.8800756,0.15257858,0.34902725,-0.19644867,74,False,201.51986,0.0067717776,11718,False
0b_baseline_best,file,13,10670,182,181,175,174,1.3634394,0.2557795,0.14671478,0.10906473,182,True,119.50495,0.0099142801,736,False
0b_baseline_best,file,13,7916,135,134,118,117,0.92360967,0.3970831,0.19183882,0.20524429,135,True,115.77941,-0.14549896,10670,False
0b_baseline_best,file,13,8376,143,142,137,136,2.9724622,0.051177159,0.15141173,-0.10023457,137,False,90.814215,0.013362828,7916,False
0b_baseline_best,file,13,4061,70,69,18,17,0.0017179982,0.99828351,0.00028536763,0.99799814,70,True,0.21664275,0.041729811,8376,False
0b_baseline_best,file,13,6612,113,112,115,114,0.02179224,0.9784435,0.015829567,0.96261394,113,True,5.7761665,-0.097880526,4061,False
0b_baseline_best,file,13,6151,106,105,8,7,0.5385226,0.58360982,0.14837247,0.43523735,106,True,56.199079,0.11030818,6612,False
0b_baseline_best,file,13,4937,85,84,132,131,0.0064721024,0.99354881,0.0033441,0.99020471,85,True,0.99517349,-0.0039942647,6151,False
0b_baseline_best,file,13,6726,115,114,117,116,0.21741036,0.80459976,0.033168953,0.77143081,115,True,25.805275,-0.033674931,4937,False
0b_baseline_best,file,13,8770,150,149,194,193,0.0030452092,0.99695945,0.0010679702,0.99589148,150,True,0.43413768,0.026474984,6726,False
0b_baseline_best,file,13,4112,71,70,61,60,1.4355853,0.23797604,0.097025208,0.14095084,71,True,109.6077,0.0153575,8770,False
0b_baseline_best,file,13,6465,111,110,112,111,0.14412354,0.86578077,0.10096988,0.76481089,111,True,22.374099,0.054117252,4112,False
0b_baseline_best,file,13,2001,36,35,189,188,0.2429585,0.78430408,0.20734093,0.57696316,36,True,49.043628,0.027365751,6465,False
0b_baseline_best,file,13,7827,134,133,9,8,0.0021784401,0.99782395,0.00024434298,0.99757961,134,True,0.26788174,0.1056453,2001,False
0b_baseline_best,file,13,11579,197,196,193,192,0.24458355,0.78303057,0.050118685,0.73291188,197,True,34.832515,0.0017970216,7827,False
0b_baseline_best,file,13,7688,132,131,159,158,0.18537574,0.83079207,0.043604739,0.78718733,132,True,28.981282,0.14598298,11579,False
0b_baseline_best,file,13,6623,114,113,85,84,0.0050142249,0.99499834,0.0013994287,0.99359891,114,True,0.56562643,-0.024698891,7688,False
0b_baseline_best,file,13,2550,45,44,72,71,1.7670043,0.17084405,0.268352,-0.097507954,72,False,163.09813,0.0054744327,6623,False
0b_baseline_best,file,13,6381,109,108,166,165,0.029817067,0.97062308,0.0031842974,0.96743878,109,True,4.0727999,0.026630116,2550,False
0b_baseline_best,file,13,10708,182,181,175,174,0.017089726,0.98305547,0.01481967,0.9682358,182,True,3.3658124,0.10402034,6381,False
0b_baseline_best,file,13,479,9,8,26,25,0.36764792,0.69236088,0.14271574,0.54964514,9,True,49.101158,-0.031469363,10708,False
0b_baseline_best,file,13,4952,85,84,135,134,0.60375571,0.54675436,0.079863086,0.46689127,85,True,71.716706,0.02962805,479,False
0b_baseline_best,file,13,10656,181,180,168,167,0.018187655,0.98197675,0.0045172479,0.9774595,181,True,3.1809773,0.058777412,4952,False
0b_baseline_best,file,13,3630,63,62,62,61,0.026856482,0.97350097,0.017842963,0.955658,63,True,5.0242882,0.033600904,10656,False
0b_baseline_best,file,13,10772,183,182,184,183,0.10648227,0.89899099,0.025267648,0.87372334,183,True,18.008872,0.099325462,3630,False
0b_baseline_best,file,13,4129,71,70,72,71,3.7774572,0.022880798,0.74085343,-0.71797263,72,False,129.72584,-0.040968425,10772,False
0b_baseline_best,file,13,11036,188,187,44,43,0.016661542,0.98347652,0.0026478847,0.98082863,188,True,2.8771414,0.0017247804,4129,False
0b_baseline_best,file,13,5450,94,93,93,92,0.0018641253,0.99813759,0.00086111494,0.99727648,94,True,0.31259804,-0.075739151,11036,False
0b_baseline_best,file,13,4776,82,81,80,79,1.6651495,0.18916239,0.66803426,-0.47887187,80,False,126.69881,0.075190646,5450,False
0b_baseline_best,file,13,6166,106,105,89,88,0.083977699,0.91945177,0.008263777,0.911188,106,True,11.522178,0.0045245438,4776,False
0b_baseline_best,file,13,6776,116,115,115,114,4.5365286,0.010710522,0.28242549,-0.27171497,115,False,171.49828,0.054585779,6166,False
0b_baseline_best,file,13,5910,101,100,146,145,0.00012313561,0.99987686,3.3057226e-05,0.9998438,101,True,0.021434121,-0.07794387,6776,False
0b_baseline_best,file,13,2998,52,51,46,45,0.0024284415,0.99757451,0.00043154947,0.99714296,52,True,0.38853687,-0.10420782,5910,False
0b_baseline_best,file,13,3365,58,57,8,7,0.052656256,0.94870609,0.021370441,0.92733565,58,True,7.6258221,-0.06396606,2998,False
0b_baseline_best,file,13,10968,187,186,190,189,0.82795072,0.4369438,0.14685231,0.29009148,187,True,116.32342,0.17472061,3365,False
0b_baseline_best,file,13,10980,187,186,190,189,0.14759021,0.86278462,0.07575722,0.7870274,187,True,34.522628,0.48315275,10968,True
0b_baseline_best,file,13,9585,163,162,182,181,0.045659784,0.95536691,0.022175234,0.93319168,163,True,6.4188302,-0.1608897,10980,False
0b_baseline_best,file,13,5511,95,94,96,95,0.38035348,0.68361974,0.059570059,0.62404968,95,True,50.086804,0.093658854,9585,False
0b_baseline_best,file,13,1671,30,29,49,48,0.35717401,0.6996507,0.15265386,0.54699685,30,True,60.223773,-0.026127323,5511,False
0b_baseline_best,file,13,3774,65,64,66,65,0.0095975883,0.9904483,0.005548202,0.98490009,65,True,1.9579101,0.086981847,1671,False
0b_baseline_best,file,13,10791,184,183,183,182,2.1999791,0.11080548,0.45759067,-0.34678519,183,False,185.44244,-0.12001208,3774,False
0b_baseline_best,file,13,269,5,4,7,6,0.046035659,0.95500791,0.039400466,0.91560744,5,True,14.842364,0.215205,10791,False
0b_baseline_best,file,13,4032,70,69,67,66,0.0036395043,0.9963671,0.0016539411,0.99471316,70,True,0.8683701,0.2536306,269,False
0b_baseline_best,file,13,5581,96,95,139,138,1.1382412,0.32038203,0.47248286,-0.15210083,139,False,112.49182,-0.061257916,4032,False
0b_baseline_best,file,13,9536,163,162,176,175,0.013968208,0.98612887,0.003556241,0.98257263,163,True,2.7992729,0.060421064,5581,False
0b_baseline_best,file,13,2615,46,45,87,86,0.015176656,0.98493791,0.0038701801,0.98106773,46,True,2.3412,0.11893084,9536,False
0b_baseline_best,file,13,2793,49,48,54,53,1.8470652,0.15769932,0.100191,0.05750832,49,True,108.95155,-0.18771506,2615,False
0b_baseline_best,file,13,8764,150,149,194,193,0.18901934,0.82777047,0.097730264,0.73004021,150,True,32.279583,0.092291855,2793,False
0b_baseline_best,file,13,2169,38,37,39,38,0.51285321,0.59878469,0.3058112,0.29297349,38,True,97.618455,-0.019021751,8764,False
0b_baseline_best,file,13,2664,47,46,161,160,0.59335411,0.55247116,0.30558503,0.24688613,47,True,88.791121,-0.088006519,2169,False
0b_baseline_best,file,13,6240,107,106,30,29,4.2000489,0.014994842,0.94813216,-0.93313732,30,False,193.54778,-0.044630235,2664,False
0b_baseline_best,file,13,10156,173,172,175,174,0.36525103,0.69402242,0.10941254,0.58460988,173,True,55.113151,0.063866372,6240,False
0b_baseline_best,file,13,9794,167,166,180,179,0.00070106244,0.99929917,0.00025710018,0.99904207,167,True,0.09214028,-0.11642764,10156,False
0b_baseline_best,file,13,9937,169,168,172,171,4.34235,0.013005924,0.7272042,-0.71419828,172,False,151.94686,0.071305771,9794,False
0b_baseline_best,file,13,9237,158,157,165,164,0.0083316611,0.99170297,0.0064686057,0.98523437,158,True,1.4753797,-0.1794268,9937,False
0b_baseline_best,file,13,8240,141,140,144,143,0.0085717374,0.99146491,0.0038714234,0.98759349,141,True,1.3323414,0.10968471,9237,False
0b_baseline_best,file,13,2115,38,37,39,38,2.5487814,0.078176871,0.79125935,-0.71308248,39,False,167.13433,-0.01625702,8240,False
0b_baseline_best,file,13,2563,45,44,72,71,1.4809121,0.22743015,0.24511173,-0.017681584,72,False,128.22794,-0.0085097703,2115,False
0b_baseline_best,file,13,2526,44,43,72,71,0.76032656,0.46751371,0.26454085,0.20297286,44,True,101.20246,-0.090406887,2563,False
0b_baseline_best,file,13,6959,119,118,130,129,0.052060295,0.94927162,0.015506426,0.93376519,119,True,7.4291242,-0.032940442,2526,False
0b_baseline_best,file,13,10368,177,176,180,179,0.23065095,0.7940166,0.17561144,0.61840516,177,True,49.517757,-0.15085447,6959,False
0b_baseline_best,file,13,6810,117,116,115,114,0.22545801,0.7981506,0.11813086,0.68001974,117,True,31.22756,0.086292983,10368,False
0b_baseline_best,file,13,1601,29,28,30,29,0.16052112,0.85169983,0.051805038,0.79989479,29,True,23.24837,-0.11023658,6810,False
0b_baseline_best,file,13,10767,183,182,125,124,0.14568058,0.86443377,0.077395283,0.78703848,183,True,24.481275,-0.033142386,1601,False
0b_baseline_best,file,13,138,3,2,71,70,0.3174378,0.72801197,0.032051556,0.69596041,3,True,38.945915,0.067278347,10767,False
0b_baseline_best,file,13,11555,197,196,193,192,0.16644198,0.84667194,0.10783938,0.73883256,197,True,28.872804,-0.031842264,138,False
0b_baseline_best,file,13,5018,86,85,46,45,0.0027442437,0.9972595,0.00052497629,0.99673452,86,True,0.39370589,-0.12936114,11555,False
0b_baseline_best,file,13,10036,171,170,166,165,0.46197802,0.63003618,0.18802239,0.44201379,171,True,58.517559,-0.10738386,5018,False
0b_baseline_best,file,13,6388,110,109,71,70,0.0029312286,0.99707305,0.0003809834,0.99669207,110,True,0.40549793,0.0054766532,10036,False
0b_baseline_best,file,13,5211,90,89,25,24,0.00072822277,0.99927205,0.00010626133,0.99916579,90,True,0.11111726,0.076686384,6388,False
0b_baseline_best,file,13,7367,126,125,128,127,3.465199,0.031266786,0.85069704,-0.81943025,128,False,183.20829,-0.11429978,5211,False
0b_baseline_best,file,13,290,6,5,7,6,0.38267913,0.68203169,0.22748438,0.45454732,6,True,52.471185,0.0097080992,7367,False
0b_baseline_best,file,13,8666,148,147,174,173,0.022110034,0.97813261,0.0035124009,0.9746202,148,True,3.2140424,-0.028552989,290,False
0b_baseline_best,file,13,5144,88,87,194,193,1.6494603,0.19215359,0.39972827,-0.20757468,194,False,113.10309,0.041017629,8666,False
0b_baseline_best,file,13,3275,57,56,68,67,0.7632122,0.46616659,0.21399453,0.25217205,57,True,101.96929,-0.015797971,5144,False
0b_baseline_best,file,13,113,2,1,45,44,0.11461149,0.89171249,0.031940006,0.85977248,2,True,18.559714,0.071239946,3275,False
0b_baseline_best,file,13,3819,66,65,65,64,0.27435187,0.7600646,0.18955426,0.57051034,66,True,48.694905,-0.11541114,113,False
0b_baseline_best,file,13,9415,161,160,176,175,2.4904995,0.082868554,0.10728354,-0.024414986,176,False,216.57897,0.036122925,3819,False
0b_baseline_best,file,13,1298,24,23,25,24,0.032578424,0.96794653,0.030121939,0.93782459,24,True,5.509227,-0.019418564,9415,False
0b_baseline_best,file,13,5560,95,94,96,95,0.00046445071,0.99953568,0.00025744273,0.99927824,95,True,0.064122554,-0.022412062,1298,False
0b_baseline_best,file,13,10914,186,185,185,184,0.0011139861,0.99888664,0.00058214075,0.9983045,186,True,0.16871503,0.086677061,5560,False
0b_baseline_best,file,13,4238,73,72,164,163,0.22264637,0.80039781,0.13935561,0.6610422,73,True,39.087432,0.056831534,10914,False
0b_baseline_best,file,13,4661,80,79,79,78,0.001562566,0.99843866,0.00073109951,0.99770756,80,True,0.28666639,-0.08576309,4238,False
0b_baseline_best,file,13,2841,50,49,51,50,0.18053414,0.8348242,0.11869266,0.71613155,50,True,24.835064,-0.19286014,4661,False
0b_baseline_best,file,13,6566,113,112,124,123,4.2354503,0.014473294,0.69371015,-0.67923685,124,False,196.81925,0.0042935189,2841,False
0b_baseline_best,file,13,10350,176,175,163,162,1.6022362,0.20144555,0.41178492,-0.21033937,163,False,129.83763,0.19811082,6566,False
0b_baseline_best,file,13,7555,129,128,195,194,3.7328672,0.023924144,0.23752062,-0.21359648,195,False,139.37456,0.006110064,10350,False
0b_baseline_best,file,13,1074,20,19,77,76,0.004841628,0.99517006,0.0010838445,0.99408621,20,True,0.5755561,-0.01358985,7555,False
0b_baseline_best,file,13,7464,128,127,174,173,0.00078944984,0.99921083,0.00022091679,0.99898992,128,True,0.097543226,0.013599735,1074,False
0b_baseline_best,file,13,8913,152,151,155,154,0.030810498,0.96965933,0.0074036447,0.96225568,152,True,6.0764778,-0.10225918,7464,False
0b_baseline_best,file,13,3196,56,55,35,34,0.036657721,0.96400607,0.030513437,0.93349263,56,True,6.2818538,0.0022089938,8913,False
